VoteID,StudentID,ModuleID,FirstVote,SecondVote,FinalVote,IsDeleted
4094,451,251,8,7,7.5,0
4095,451,252,6,4,5.0,0
4096,451,253,2,9,5.5,0
4097,347,250,1,8,4.5,0
4098,347,251,8,9,8.5,0
4099,347,252,10,2,6.0,0
4100,347,253,10,1,5.5,0
4101,210,250,5,6,5.5,0
4102,210,251,10,7,8.5,0
4103,210,252,9,4,6.5,0
4104,210,253,9,9,9.0,0
4105,500,250,4,9,6.5,0
4106,500,251,3,1,2.0,0
4107,500,252,7,2,4.5,0
4108,500,253,10,7,8.5,0
4109,372,250,3,2,2.5,0
4110,372,252,10,1,5.5,0
4111,372,253,6,2,4.0,0
4112,305,250,9,2,5.5,0
4113,305,251,10,9,9.5,0
4114,305,252,7,2,4.5,0
4115,305,253,3,1,2.0,0
4116,406,250,8,1,4.5,0
4117,406,252,10,1,5.5,0
4118,406,253,1,8,4.5,0
4119,462,250,4,8,6.0,0
4120,462,251,10,9,9.5,0
4121,462,252,9,10,9.5,0
4122,462,253,4,5,4.5,0
4123,11,251,7,5,6.0,0
4124,11,252,8,1,4.5,0
4125,11,253,6,1,3.5,0
4126,131,250,6,8,7.0,0
4127,131,251,7,9,8.0,0
4128,131,252,4,4,4.0,0
4129,131,253,8,1,4.5,0
4130,39,250,8,4,6.0,0
4131,39,251,3,4,3.5,0
4132,39,252,6,6,6.0,0
4133,39,253,6,8,7.0,0
4134,119,250,1,6,3.5,0
4135,119,251,2,9,5.5,0
4136,119,252,10,4,7.0,0
4137,119,253,5,5,5.0,0
4138,260,250,6,9,7.5,0
4139,260,251,2,2,2.0,0
4140,260,252,5,8,6.5,0
4141,363,250,2,3,2.5,0
4142,363,253,1,4,2.5,0
4143,102,250,8,2,5.0,0
4144,102,251,7,9,8.0,0
4145,102,252,1,10,5.5,0
4146,102,253,8,10,9.0,0
4147,172,254,1,3,2.0,0
4148,172,255,5,5,5.0,0
4149,172,256,9,5,7.0,0
4150,172,257,8,NULL,NULL,0
4151,105,254,4,7,5.5,0
4152,105,255,7,5,6.0,0
4153,105,256,2,7,4.5,0
4154,105,257,3,NULL,NULL,0
4155,61,254,8,9,8.5,0
4156,61,255,2,6,4.0,0
4157,61,256,8,6,7.0,0
4158,321,254,3,8,5.5,0
4159,321,255,9,7,8.0,0
4160,321,258,1,NULL,NULL,0
4161,84,254,2,6,4.0,0
4162,84,255,5,3,4.0,0
4163,84,257,3,NULL,NULL,0
4164,60,254,6,2,4.0,0
4165,60,255,5,9,7.0,0
4166,60,256,7,7,7.0,0
4167,60,257,8,NULL,NULL,0
4168,15,254,7,8,7.5,0
4169,15,255,7,3,5.0,0
4170,15,256,6,10,8.0,0
4171,15,258,2,NULL,NULL,0
4172,369,255,10,2,6.0,0
4173,369,256,8,1,4.5,0
4174,325,254,2,9,5.5,0
4175,325,255,7,10,8.5,0
4176,325,256,5,2,3.5,0
4177,325,257,5,NULL,NULL,0
4178,38,254,7,1,4.0,0
4179,38,255,5,9,7.0,0
4180,38,256,8,8,8.0,0
4181,38,257,3,NULL,NULL,0
4182,157,254,3,9,6.0,0
4183,157,255,4,4,4.0,0
4184,157,256,1,3,2.0,0
4185,78,254,1,10,5.5,0
4186,78,255,10,7,8.5,0
4187,78,256,3,2,2.5,0
4188,78,258,7,NULL,NULL,0
4189,29,254,2,10,6.0,0
4190,29,255,7,7,7.0,0
4191,29,256,2,1,1.5,0
4192,29,257,6,NULL,NULL,0
4193,488,255,1,3,2.0,0
4194,488,256,3,3,3.0,0
4195,390,254,10,9,9.5,0
4196,390,255,4,8,6.0,0
4197,442,254,10,1,5.5,0
4198,442,255,8,10,9.0,0
4199,442,256,3,5,4.0,0
4200,442,257,7,NULL,NULL,0
4201,442,258,5,NULL,NULL,0
4202,49,254,3,4,3.5,0
4203,49,255,6,2,4.0,0
4204,49,256,7,6,6.5,0
4205,358,254,7,1,4.0,0
4206,358,255,7,4,5.5,0
4207,358,256,3,7,5.0,0
4208,358,257,10,NULL,NULL,0
4209,97,254,7,10,8.5,0
4210,97,255,6,10,8.0,0
4211,97,256,3,8,5.5,0
4212,297,259,2,5,3.5,0
4213,297,260,1,4,2.5,0
4214,147,259,1,3,2.0,0
4215,147,260,6,6,6.0,0
4216,147,261,4,5,4.5,0
4217,147,262,5,9,7.0,0
4218,362,259,9,9,9.0,0
4219,362,260,1,5,3.0,0
4220,362,261,4,4,4.0,0
4221,362,262,6,5,5.5,0
4222,158,259,2,6,4.0,0
4223,158,260,5,10,7.5,0
4224,158,261,3,6,4.5,0
4225,158,262,5,10,7.5,0
4226,284,259,10,6,8.0,0
4227,284,260,3,1,2.0,0
4228,284,261,10,6,8.0,0
4229,284,262,8,8,8.0,0
4230,74,259,9,4,6.5,0
4231,74,260,9,6,7.5,0
4232,74,261,1,2,1.5,0
4233,74,262,9,8,8.5,0
4234,222,259,4,10,7.0,0
4235,222,260,2,2,2.0,0
4236,222,261,7,8,7.5,0
4237,222,262,3,2,2.5,0
4238,81,259,9,2,5.5,0
4239,81,260,2,1,1.5,0
4240,81,261,7,9,8.0,0
4241,81,262,5,3,4.0,0
4242,323,259,1,7,4.0,0
4243,323,260,1,3,2.0,0
4244,323,261,10,4,7.0,0
4245,323,262,2,6,4.0,0
4246,73,259,4,1,2.5,0
4247,73,260,1,3,2.0,0
4248,73,261,3,9,6.0,0
4249,73,262,6,6,6.0,0
4250,365,259,6,3,4.5,0
4251,365,260,2,2,2.0,0
4252,365,261,3,1,2.0,0
4253,365,262,8,1,4.5,0
4254,365,263,2,NULL,NULL,0
4255,87,259,10,10,10.0,0
4256,87,260,2,7,4.5,0
4257,87,261,4,4,4.0,0
4258,87,262,9,3,6.0,0
4259,87,263,3,NULL,NULL,0
4260,344,259,1,6,3.5,0
4261,344,260,10,3,6.5,0
4262,344,261,3,1,2.0,0
4263,344,262,3,1,2.0,0
4264,344,263,10,NULL,NULL,0
4265,257,259,2,2,2.0,0
4266,257,260,5,9,7.0,0
4267,257,261,4,10,7.0,0
4268,257,262,4,3,3.5,0
4269,487,259,2,4,3.0,0
4270,487,260,10,5,7.5,0
4271,487,261,7,5,6.0,0
4272,487,262,4,5,4.5,0
4273,487,263,7,NULL,NULL,0
4274,202,259,5,10,7.5,0
4275,202,260,1,3,2.0,0
4276,202,261,9,7,8.0,0
4277,202,262,5,3,4.0,0
4278,388,259,10,6,8.0,0
4279,388,260,8,8,8.0,0
4280,388,261,4,5,4.5,0
4281,388,262,9,6,7.5,0
4282,388,263,8,NULL,NULL,0
4283,500,259,6,7,6.5,0
4284,500,260,2,6,4.0,0
4285,500,261,7,7,7.0,0
4286,500,262,6,10,8.0,0
4287,24,259,7,3,5.0,0
4288,24,260,4,9,6.5,0
4289,24,261,7,7,7.0,0
4290,24,262,5,8,6.5,0
4291,51,259,4,7,5.5,0
4292,51,260,6,3,4.5,0
4293,51,261,8,5,6.5,0
4294,231,259,4,6,5.0,0
4295,231,260,10,7,8.5,0
4296,231,261,10,9,9.5,0
4297,231,262,4,3,3.5,0
4298,231,263,7,NULL,NULL,0
4299,343,259,10,3,6.5,0
4300,343,260,6,8,7.0,0
4301,343,261,8,7,7.5,0
4302,76,259,4,6,5.0,0
4303,76,260,5,7,6.0,0
4304,76,261,9,7,8.0,0
4305,76,262,10,1,5.5,0
4306,272,259,9,3,6.0,0
4307,272,260,8,10,9.0,0
4308,272,261,10,10,10.0,0
4309,272,262,9,2,5.5,0
4310,200,259,4,9,6.5,0
4311,200,260,7,9,8.0,0
4312,200,261,8,2,5.0,0
4313,200,262,1,8,4.5,0
4314,318,259,7,1,4.0,0
4315,318,260,3,1,2.0,0
4316,318,262,10,7,8.5,0
4317,420,261,3,7,5.0,0
4318,420,262,10,4,7.0,0
4319,420,263,2,NULL,NULL,0
4320,47,265,4,10,7.0,0
4321,47,266,8,7,7.5,0
4322,47,267,5,3,4.0,0
4323,494,266,7,5,6.0,0
4324,494,267,7,4,5.5,0
4325,393,265,2,8,5.0,0
4326,393,266,10,10,10.0,0
4327,393,267,5,1,3.0,0
4328,377,264,10,NULL,NULL,0
4329,377,265,2,2,2.0,0
4330,377,266,7,7,7.0,0
4331,377,267,10,8,9.0,0
4332,355,264,7,NULL,NULL,0
4333,355,265,1,7,4.0,0
4334,355,266,9,4,6.5,0
4335,355,267,4,10,7.0,0
4336,152,264,2,NULL,NULL,0
4337,152,266,6,10,8.0,0
4338,152,267,7,4,5.5,0
4339,225,265,10,1,5.5,0
4340,225,266,2,4,3.0,0
4341,225,267,5,5,5.0,0
4342,380,264,7,NULL,NULL,0
4343,380,265,4,5,4.5,0
4344,380,266,2,5,3.5,0
4345,380,267,10,9,9.5,0
4346,375,265,1,2,1.5,0
4347,375,266,8,10,9.0,0
4348,375,267,2,5,3.5,0
4349,384,265,7,1,4.0,0
4350,384,267,10,2,6.0,0
4351,194,265,5,3,4.0,0
4352,194,266,1,3,2.0,0
4353,194,267,7,7,7.0,0
4354,412,265,9,1,5.0,0
4355,412,266,2,10,6.0,0
4356,412,267,4,5,4.5,0
4357,263,264,4,NULL,NULL,0
4358,263,265,6,5,5.5,0
4359,263,266,3,1,2.0,0
4360,263,267,4,2,3.0,0
4361,411,265,10,2,6.0,0
4362,411,266,10,2,6.0,0
4363,411,267,9,7,8.0,0
4364,415,264,6,NULL,NULL,0
4365,415,265,2,2,2.0,0
4366,415,266,2,4,3.0,0
4367,415,267,2,10,6.0,0
4368,10,266,3,5,4.0,0
4369,18,265,9,9,9.0,0
4370,18,266,2,5,3.5,0
4371,18,267,3,9,6.0,0
4372,324,265,6,3,4.5,0
4373,212,268,10,NULL,NULL,0
4374,212,269,7,NULL,NULL,0
4375,212,270,9,6,7.5,0
4376,212,271,5,7,6.0,0
4377,255,268,2,NULL,NULL,0
4378,255,269,2,NULL,NULL,0
4379,255,270,8,5,6.5,0
4380,255,271,2,7,4.5,0
4381,209,268,10,NULL,NULL,0
4382,209,270,3,2,2.5,0
4383,209,271,1,2,1.5,0
4384,38,269,6,NULL,NULL,0
4385,38,270,1,7,4.0,0
4386,38,271,7,3,5.0,0
4387,422,270,6,6,6.0,0
4388,422,271,6,3,4.5,0
4389,151,270,2,1,1.5,0
4390,151,271,6,5,5.5,0
4391,154,271,9,10,9.5,0
4392,147,269,9,NULL,NULL,0
4393,147,271,7,10,8.5,0
4394,413,268,10,NULL,NULL,0
4395,413,270,1,1,1.0,0
4396,413,271,10,6,8.0,0
4397,191,270,7,4,5.5,0
4398,191,271,9,5,7.0,0
4399,376,270,2,8,5.0,0
4400,376,271,7,3,5.0,0
4401,59,270,5,7,6.0,0
4402,59,271,8,1,4.5,0
4403,437,269,5,NULL,NULL,0
4404,437,270,4,1,2.5,0
4405,45,271,5,1,3.0,0
4406,189,270,2,1,1.5,0
4407,189,271,7,7,7.0,0
4408,77,269,5,NULL,NULL,0
4409,77,271,2,8,5.0,0
4410,206,268,3,NULL,NULL,0
4411,206,269,7,NULL,NULL,0
4412,206,270,9,2,5.5,0
4413,206,271,3,3,3.0,0
4414,109,268,9,NULL,NULL,0
4415,109,269,3,NULL,NULL,0
4416,109,270,5,1,3.0,0
4417,109,271,8,6,7.0,0
4418,12,270,10,10,10.0,0
4419,12,271,1,1,1.0,0
4420,337,268,1,NULL,NULL,0
4421,337,270,8,10,9.0,0
4422,337,271,4,6,5.0,0
4423,196,269,2,NULL,NULL,0
4424,196,271,1,6,3.5,0
4425,22,268,8,NULL,NULL,0
4426,22,270,9,10,9.5,0
4427,22,271,1,7,4.0,0
4428,289,268,6,NULL,NULL,0
4429,289,270,1,10,5.5,0
4430,289,271,9,4,6.5,0
4431,421,268,9,NULL,NULL,0
4432,421,269,2,NULL,NULL,0
4433,421,270,5,2,3.5,0
4434,421,271,6,4,5.0,0
4435,264,270,3,9,6.0,0
4436,264,271,2,5,3.5,0
4437,364,268,9,NULL,NULL,0
4438,364,270,3,9,6.0,0
4439,364,271,2,9,5.5,0
4440,164,272,10,4,7.0,0
4441,164,273,4,6,5.0,0
4442,164,274,9,1,5.0,0
4443,371,272,4,8,6.0,0
4444,371,273,2,3,2.5,0
4445,371,274,10,8,9.0,0
4446,211,272,4,7,5.5,0
4447,211,273,1,6,3.5,0
4448,211,274,9,6,7.5,0
4449,431,274,10,10,10.0,0
4450,481,272,1,9,5.0,0
4451,481,273,3,10,6.5,0
4452,481,274,1,7,4.0,0
4453,339,272,7,10,8.5,0
4454,339,273,5,6,5.5,0
4455,339,274,9,10,9.5,0
4456,451,272,7,1,4.0,0
4457,451,273,1,7,4.0,0
4458,451,274,8,4,6.0,0
4459,492,272,5,6,5.5,0
4460,492,273,1,2,1.5,0
4461,492,274,3,8,5.5,0
4462,38,272,4,7,5.5,0
4463,38,273,2,5,3.5,0
4464,38,274,9,1,5.0,0
4465,423,272,4,1,2.5,0
4466,423,273,4,8,6.0,0
4467,423,274,10,10,10.0,0
4468,156,272,10,7,8.5,0
4469,156,273,5,8,6.5,0
4470,156,274,8,3,5.5,0
4471,285,272,1,9,5.0,0
4472,285,273,3,4,3.5,0
4473,285,274,5,3,4.0,0
4474,367,272,9,1,5.0,0
4475,367,273,5,2,3.5,0
4476,367,274,3,5,4.0,0
4477,113,272,6,6,6.0,0
4478,113,273,7,10,8.5,0
4479,113,274,9,6,7.5,0
4480,183,272,5,10,7.5,0
4481,183,274,8,10,9.0,0
4482,116,272,1,3,2.0,0
4483,116,273,6,8,7.0,0
4484,116,274,4,4,4.0,0
4485,240,272,10,6,8.0,0
4486,240,273,5,6,5.5,0
4487,240,274,4,2,3.0,0
4488,320,272,9,3,6.0,0
4489,320,273,4,1,2.5,0
4490,320,274,3,10,6.5,0
4491,255,272,3,10,6.5,0
4492,255,273,8,3,5.5,0
4493,255,274,5,3,4.0,0
4494,40,272,3,1,2.0,0
4495,40,273,7,8,7.5,0
4496,40,274,3,2,2.5,0
4497,499,272,4,10,7.0,0
4498,499,273,7,7,7.0,0
4499,499,274,8,1,4.5,0
4500,159,272,3,6,4.5,0
4501,159,273,4,2,3.0,0
4502,159,274,10,3,6.5,0
4503,321,272,5,9,7.0,0
4504,321,273,6,1,3.5,0
4505,321,274,1,7,4.0,0
4506,209,272,10,1,5.5,0
4507,209,273,4,4,4.0,0
4508,209,274,10,4,7.0,0
4509,227,272,8,2,5.0,0
4510,227,273,1,1,1.0,0
4511,227,274,3,10,6.5,0
4512,122,272,7,2,4.5,0
4513,122,273,3,6,4.5,0
4514,122,274,5,8,6.5,0
4515,201,272,6,6,6.0,0
4516,201,274,8,10,9.0,0
4517,472,273,3,4,3.5,0
4518,472,274,6,4,5.0,0
4519,179,272,4,2,3.0,0
4520,179,274,8,8,8.0,0
4521,315,273,2,5,3.5,0
4522,315,274,5,8,6.5,0
4523,491,275,4,8,6.0,0
4524,491,276,2,10,6.0,0
4525,491,277,6,4,5.0,0
4526,37,275,2,2,2.0,0
4527,37,276,8,7,7.5,0
4528,500,275,6,1,3.5,0
4529,500,276,8,7,7.5,0
4530,500,277,1,10,5.5,0
4531,173,275,2,6,4.0,0
4532,173,276,1,7,4.0,0
4533,173,277,10,1,5.5,0
4534,181,275,4,2,3.0,0
4535,181,276,7,8,7.5,0
4536,181,277,8,1,4.5,0
4537,408,275,8,7,7.5,0
4538,408,276,4,3,3.5,0
4539,408,277,8,2,5.0,0
4540,271,275,10,3,6.5,0
4541,271,276,3,7,5.0,0
4542,271,277,9,5,7.0,0
4543,222,275,6,7,6.5,0
4544,222,276,8,2,5.0,0
4545,222,277,3,10,6.5,0
4546,475,275,1,1,1.0,0
4547,475,276,4,8,6.0,0
4548,475,277,4,10,7.0,0
4549,257,275,10,3,6.5,0
4550,257,276,2,4,3.0,0
4551,257,277,7,6,6.5,0
4552,85,275,9,7,8.0,0
4553,85,276,4,3,3.5,0
4554,397,275,9,5,7.0,0
4555,397,276,9,4,6.5,0
4556,397,277,8,7,7.5,0
4557,170,275,2,6,4.0,0
4558,170,276,9,3,6.0,0
4559,170,277,2,5,3.5,0
4560,324,275,1,7,4.0,0
4561,324,276,3,7,5.0,0
4562,324,277,3,7,5.0,0
4563,273,275,4,6,5.0,0
4564,273,276,3,8,5.5,0
4565,273,277,5,6,5.5,0
4566,5,276,4,8,6.0,0
4567,138,280,9,8,8.5,0
4568,2,280,5,10,7.5,0
4569,353,278,6,NULL,NULL,0
4570,353,280,7,3,5.0,0
4571,192,280,10,7,8.5,0
4572,268,280,2,3,2.5,0
4573,273,279,7,NULL,NULL,0
4574,273,280,8,7,7.5,0
4575,479,279,4,NULL,NULL,0
4576,479,280,1,10,5.5,0
4577,93,280,5,3,4.0,0
4578,120,278,10,NULL,NULL,0
4579,120,279,7,NULL,NULL,0
4580,120,280,6,1,3.5,0
4581,163,278,4,NULL,NULL,0
4582,163,279,8,NULL,NULL,0
4583,163,280,1,5,3.0,0
4584,235,280,8,3,5.5,0
4585,433,280,1,8,4.5,0
4586,137,278,4,NULL,NULL,0
4587,137,280,2,5,3.5,0
4588,357,279,4,NULL,NULL,0
4589,357,280,3,1,2.0,0
4590,275,280,2,7,4.5,0
4591,391,280,7,4,5.5,0
4592,408,279,3,NULL,NULL,0
4593,408,280,9,7,8.0,0
4594,245,278,2,NULL,NULL,0
4595,245,279,3,NULL,NULL,0
4596,245,280,3,1,2.0,0
4597,360,281,1,9,5.0,0
4598,360,282,5,NULL,NULL,0
4599,360,283,5,9,7.0,0
4600,164,281,4,7,5.5,0
4601,164,283,7,1,4.0,0
4602,129,281,10,7,8.5,0
4603,129,283,2,4,3.0,0
4604,21,281,6,5,5.5,0
4605,21,283,7,10,8.5,0
4606,259,281,9,6,7.5,0
4607,259,283,1,2,1.5,0
4608,238,281,3,5,4.0,0
4609,238,283,2,10,6.0,0
4610,209,283,1,2,1.5,0
4611,395,281,6,5,5.5,0
4612,395,283,9,1,5.0,0
4613,220,281,1,4,2.5,0
4614,220,283,10,1,5.5,0
4615,326,281,2,1,1.5,0
4616,326,282,5,NULL,NULL,0
4617,326,283,6,7,6.5,0
4618,402,281,9,6,7.5,0
4619,402,282,4,NULL,NULL,0
4620,402,283,4,9,6.5,0
4621,70,281,2,5,3.5,0
4622,70,283,5,8,6.5,0
4623,7,281,9,1,5.0,0
4624,7,282,10,NULL,NULL,0
4625,7,283,2,7,4.5,0
4626,409,281,6,7,6.5,0
4627,409,282,2,NULL,NULL,0
4628,409,283,8,9,8.5,0
4629,121,281,2,10,6.0,0
4630,121,282,8,NULL,NULL,0
4631,121,283,2,7,4.5,0
4632,285,281,9,9,9.0,0
4633,285,283,2,7,4.5,0
4634,344,281,6,9,7.5,0
4635,344,283,9,7,8.0,0
4636,191,281,10,10,10.0,0
4637,191,283,8,6,7.0,0
4638,336,281,9,4,6.5,0
4639,336,283,2,8,5.0,0
4640,362,281,6,1,3.5,0
4641,468,284,4,5,4.5,0
4642,468,286,10,6,8.0,0
4643,468,287,8,3,5.5,0
4644,176,284,4,4,4.0,0
4645,176,286,9,3,6.0,0
4646,176,287,7,7,7.0,0
4647,424,284,8,6,7.0,0
4648,424,286,6,9,7.5,0
4649,424,287,7,7,7.0,0
4650,54,284,4,1,2.5,0
4651,54,286,1,3,2.0,0
4652,54,287,6,4,5.0,0
4653,54,288,8,NULL,NULL,0
4654,211,284,7,7,7.0,0
4655,211,286,4,5,4.5,0
4656,211,287,6,1,3.5,0
4657,211,288,3,NULL,NULL,0
4658,493,284,6,5,5.5,0
4659,493,287,9,8,8.5,0
4660,484,285,10,NULL,NULL,0
4661,484,287,1,8,4.5,0
4662,135,284,3,8,5.5,0
4663,135,286,2,2,2.0,0
4664,135,287,9,5,7.0,0
4665,135,288,3,NULL,NULL,0
4666,107,284,8,9,8.5,0
4667,107,286,10,1,5.5,0
4668,107,287,2,3,2.5,0
4669,107,288,3,NULL,NULL,0
4670,24,284,5,3,4.0,0
4671,24,285,5,NULL,NULL,0
4672,24,286,1,6,3.5,0
4673,24,287,8,8,8.0,0
4674,250,284,10,7,8.5,0
4675,250,286,10,8,9.0,0
4676,250,287,6,10,8.0,0
4677,153,284,7,8,7.5,0
4678,153,286,10,7,8.5,0
4679,153,287,4,4,4.0,0
4680,153,288,5,NULL,NULL,0
4681,102,284,10,6,8.0,0
4682,102,285,5,NULL,NULL,0
4683,354,284,4,8,6.0,0
4684,354,287,2,10,6.0,0
4685,354,288,5,NULL,NULL,0
4686,249,284,10,1,5.5,0
4687,249,286,5,8,6.5,0
4688,249,287,7,1,4.0,0
4689,233,284,10,2,6.0,0
4690,233,285,6,NULL,NULL,0
4691,233,286,2,1,1.5,0
4692,233,287,3,7,5.0,0
4693,233,288,9,NULL,NULL,0
4694,62,284,7,6,6.5,0
4695,62,286,5,8,6.5,0
4696,432,284,4,4,4.0,0
4697,432,286,4,6,5.0,0
4698,432,287,2,10,6.0,0
4699,432,288,5,NULL,NULL,0
4700,257,284,8,10,9.0,0
4701,257,285,5,NULL,NULL,0
4702,257,286,9,7,8.0,0
4703,25,284,4,3,3.5,0
4704,25,285,4,NULL,NULL,0
4705,25,286,8,3,5.5,0
4706,25,287,7,7,7.0,0
4707,242,284,3,5,4.0,0
4708,242,286,10,3,6.5,0
4709,193,284,1,1,1.0,0
4710,193,286,3,1,2.0,0
4711,193,287,1,2,1.5,0
4712,450,284,1,6,3.5,0
4713,450,285,1,NULL,NULL,0
4714,450,286,6,5,5.5,0
4715,450,287,3,8,5.5,0
4716,286,284,4,1,2.5,0
4717,286,286,4,4,4.0,0
4718,286,287,7,4,5.5,0
4719,254,284,4,1,2.5,0
4720,254,285,1,NULL,NULL,0
4721,254,286,1,10,5.5,0
4722,254,287,10,10,10.0,0
4723,254,288,9,NULL,NULL,0
4724,204,289,2,1,1.5,0
4725,204,290,5,9,7.0,0
4726,204,292,4,6,5.0,0
4727,347,289,5,2,3.5,0
4728,347,290,10,3,6.5,0
4729,347,291,1,10,5.5,0
4730,347,292,1,5,3.0,0
4731,67,289,8,7,7.5,0
4732,67,290,4,7,5.5,0
4733,67,291,9,1,5.0,0
4734,67,292,2,3,2.5,0
4735,13,290,7,9,8.0,0
4736,13,291,10,5,7.5,0
4737,13,292,5,8,6.5,0
4738,171,289,6,4,5.0,0
4739,171,290,2,1,1.5,0
4740,171,292,4,4,4.0,0
4741,131,289,10,7,8.5,0
4742,131,290,4,10,7.0,0
4743,131,291,9,5,7.0,0
4744,331,289,10,2,6.0,0
4745,331,290,3,7,5.0,0
4746,331,291,8,7,7.5,0
4747,331,292,6,1,3.5,0
4748,350,289,2,7,4.5,0
4749,350,290,7,8,7.5,0
4750,350,291,2,9,5.5,0
4751,350,292,7,3,5.0,0
4752,252,289,9,4,6.5,0
4753,252,290,4,7,5.5,0
4754,252,291,6,1,3.5,0
4755,252,292,7,3,5.0,0
4756,124,289,7,3,5.0,0
4757,124,290,3,7,5.0,0
4758,124,291,8,9,8.5,0
4759,124,292,9,1,5.0,0
4760,93,289,4,8,6.0,0
4761,93,290,2,7,4.5,0
4762,93,292,3,9,6.0,0
4763,262,290,9,10,9.5,0
4764,262,291,5,10,7.5,0
4765,262,292,6,10,8.0,0
4766,435,289,3,6,4.5,0
4767,435,290,8,8,8.0,0
4768,435,291,7,6,6.5,0
4769,382,289,7,5,6.0,0
4770,382,290,4,9,6.5,0
4771,382,291,9,1,5.0,0
4772,382,292,2,5,3.5,0
4773,269,289,8,2,5.0,0
4774,269,290,7,6,6.5,0
4775,269,291,10,4,7.0,0
4776,269,292,3,10,6.5,0
4777,103,290,7,6,6.5,0
4778,103,291,9,9,9.0,0
4779,103,292,2,5,3.5,0
4780,307,289,1,1,1.0,0
4781,307,290,6,1,3.5,0
4782,307,291,10,3,6.5,0
4783,307,292,10,3,6.5,0
4784,75,289,8,9,8.5,0
4785,75,290,8,6,7.0,0
4786,75,291,1,4,2.5,0
4787,75,292,3,10,6.5,0
4788,313,289,2,2,2.0,0
4789,313,290,3,6,4.5,0
4790,313,291,2,9,5.5,0
4791,313,292,1,8,4.5,0
4792,448,289,10,1,5.5,0
4793,448,290,10,6,8.0,0
4794,448,291,3,3,3.0,0
4795,448,292,4,7,5.5,0
4796,83,294,9,1,5.0,0
4797,83,295,1,1,1.0,0
4798,83,296,8,4,6.0,0
4799,351,293,3,NULL,NULL,0
4800,351,294,3,7,5.0,0
4801,351,295,7,3,5.0,0
4802,351,296,10,8,9.0,0
4803,132,294,5,1,3.0,0
4804,132,295,6,8,7.0,0
4805,132,296,2,5,3.5,0
4806,134,296,7,8,7.5,0
4807,297,293,7,NULL,NULL,0
4808,297,294,8,4,6.0,0
4809,297,295,5,5,5.0,0
4810,34,293,6,NULL,NULL,0
4811,34,294,5,7,6.0,0
4812,34,295,9,9,9.0,0
4813,34,296,7,6,6.5,0
4814,59,294,5,9,7.0,0
4815,59,295,5,9,7.0,0
4816,59,296,4,6,5.0,0
4817,318,295,7,8,7.5,0
4818,318,296,7,5,6.0,0
4819,223,294,1,8,4.5,0
4820,223,295,9,8,8.5,0
4821,223,296,9,10,9.5,0
4822,236,293,3,NULL,NULL,0
4823,236,294,7,10,8.5,0
4824,236,295,5,5,5.0,0
4825,236,296,7,10,8.5,0
4826,453,294,1,6,3.5,0
4827,453,295,5,6,5.5,0
4828,453,296,6,1,3.5,0
4829,346,294,7,8,7.5,0
4830,346,295,1,1,1.0,0
4831,346,296,5,3,4.0,0
4832,341,294,4,10,7.0,0
4833,341,295,8,8,8.0,0
4834,341,296,8,3,5.5,0
4835,484,294,5,6,5.5,0
4836,484,295,1,4,2.5,0
4837,484,296,1,2,1.5,0
4838,197,294,6,2,4.0,0
4839,197,295,3,1,2.0,0
4840,197,296,6,1,3.5,0
4841,154,297,9,2,5.5,0
4842,154,298,6,4,5.0,0
4843,154,299,3,8,5.5,0
4844,154,300,4,4,4.0,0
4845,307,297,10,6,8.0,0
4846,307,298,2,2,2.0,0
4847,307,299,6,10,8.0,0
4848,307,300,3,7,5.0,0
4849,400,297,8,5,6.5,0
4850,400,298,7,7,7.0,0
4851,400,300,6,2,4.0,0
4852,108,297,9,6,7.5,0
4853,108,298,9,4,6.5,0
4854,108,299,6,6,6.0,0
4855,108,300,2,5,3.5,0
4856,178,297,7,1,4.0,0
4857,178,298,2,10,6.0,0
4858,178,299,2,2,2.0,0
4859,178,300,5,6,5.5,0
4860,298,297,6,4,5.0,0
4861,298,298,1,7,4.0,0
4862,298,299,3,9,6.0,0
4863,298,300,7,8,7.5,0
4864,491,297,8,5,6.5,0
4865,491,298,3,2,2.5,0
4866,491,299,8,6,7.0,0
4867,385,297,3,7,5.0,0
4868,385,298,2,3,2.5,0
4869,385,299,1,9,5.0,0
4870,385,300,2,9,5.5,0
4871,461,298,7,3,5.0,0
4872,461,299,10,1,5.5,0
4873,461,300,4,2,3.0,0
4874,340,297,7,4,5.5,0
4875,340,298,4,10,7.0,0
4876,340,299,2,7,4.5,0
4877,340,300,1,5,3.0,0
4878,143,297,6,10,8.0,0
4879,143,298,9,3,6.0,0
4880,143,300,7,8,7.5,0
4881,64,297,2,3,2.5,0
4882,64,299,4,9,6.5,0
4883,213,297,1,5,3.0,0
4884,213,298,2,5,3.5,0
4885,213,299,1,3,2.0,0
4886,213,300,4,7,5.5,0
4887,448,297,1,3,2.0,0
4888,448,298,4,2,3.0,0
4889,448,299,3,8,5.5,0
4890,448,300,6,8,7.0,0
4891,303,297,3,10,6.5,0
4892,303,298,2,6,4.0,0
4893,303,299,1,5,3.0,0
4894,303,300,4,2,3.0,0
4895,192,301,4,5,4.5,0
4896,192,302,10,6,8.0,0
4897,192,303,2,1,1.5,0
4898,192,304,3,10,6.5,0
4899,192,305,2,2,2.0,0
4900,472,301,7,3,5.0,0
4901,472,302,2,8,5.0,0
4902,472,303,7,6,6.5,0
4903,472,304,8,4,6.0,0
4904,472,305,9,2,5.5,0
